839;2023-02-21;31
840;2023-02-17;26
841;2023-02-14;28
842;2023-02-10;23
843;2023-02-07;30
844;2023-02-03;17
845;2023-01-31;23
846;2023-01-27;13
847;2023-01-24;29
848;2023-01-20;19
849;2023-01-17;6
850;2023-01-13;23
851;2023-01-10;33
852;2023-01-06;24
853;2025-01-17;28
854;2025-01-14;27
855;2025-01-10;27
856;2025-01-07;26
857;2025-01-03;33
858;2024-12-31;17
859;2024-12-27;35
860;2024-12-24;31
861;2024-12-20;27
862;2024-12-17;43
863;2024-12-13;32
864;2024-12-10;32
865;2024-12-06;37
866;2024-12-03;29
867;2024-11-29;30
868;2024-11-26;36
869;2024-11-22;40
870;2024-11-19;22
871;2024-11-15;27
872;2024-11-12;28
873;2024-11-08;40
874;2024-11-05;26
875;2024-11-01;30
876;2024-10-29;35
877;2024-10-25;31
878;2024-10-22;32
879;2024-10-18;24
880;2024-10-15;26
881;2024-10-11;44
882;2024-10-08;22
883;2024-10-04;40
884;2024-10-01;36
885;2024-09-27;21
886;2024-09-24;40
887;2024-09-20;35
888;2024-09-17;25
889;2024-09-13;29
890;2024-09-10;31
891;2024-09-06;23
892;2024-09-03;32
893;2024-08-30;28
894;2024-08-27;41
895;2024-08-23;33
896;2024-08-20;24
897;2024-08-16;33
898;2024-08-13;40
899;2024-08-09;31
900;2024-08-06;38
901;2024-08-02;37
902;2024-07-30;42
903;2024-07-26;34
904;2024-07-23;27
905;2024-07-19;20
906;2024-07-16;36
907;2024-07-12;35
908;2024-07-09;41
909;2024-07-05;25
910;2024-07-02;19
911;2024-06-28;13
912;2024-06-25;43
913;2024-06-21;34
914;2024-06-18;37
915;2024-06-14;38
916;2024-06-11;45
917;2024-06-07;32
918;2024-06-04;18
919;2024-05-31;23
920;2024-05-28;22
921;2024-05-24;31
922;2024-05-21;34
923;2024-05-17;32
924;2024-05-14;28
925;2024-05-10;29
926;2024-05-07;46
927;2024-05-03;31
928;2024-04-30;23
929;2024-04-26;38
930;2024-04-23;29
931;2024-04-19;28
932;2024-04-16;34
933;2024-04-12;36
934;2024-04-09;44
935;2024-04-05;26
936;2024-04-02;42
937;2024-03-29;23
938;2024-03-26;31
939;2024-03-22;36
940;2024-03-19;24
941;2024-03-15;39
942;2024-03-12;23
943;2024-03-08;21
944;2024-03-05;33
945;2024-03-01;38
946;2024-02-27;34
947;2024-02-23;40
948;2024-02-20;31
949;2024-02-16;41
950;2024-02-13;35
951;2024-02-09;36
952;2024-02-06;42
953;2024-02-02;22
954;2024-01-30;26
955;2024-01-26;24
956;2024-01-23;41
957;2024-01-19;32
958;2024-01-16;42
959;2024-01-12;22
960;2024-01-09;24
961;2024-01-05;29
962;2024-01-02;36
963;2023-12-29;30
964;2023-12-26;42
965;2023-12-22;30
966;2023-12-19;21
967;2023-12-15;20
968;2023-12-12;28
969;2023-12-08;25
970;2023-12-05;38
971;2023-12-01;36
972;2023-11-28;30
973;2023-11-24;36
974;2023-11-21;37
975;2023-11-17;31
976;2023-11-14;45
977;2023-11-10;35
978;2023-11-07;29
979;2023-11-03;19
980;2023-10-31;35
981;2023-10-27;30
982;2023-10-24;23
983;2023-10-20;25
984;2023-10-17;18
985;2023-10-13;28
986;2023-10-10;33
987;2023-10-06;25
988;2023-10-03;30
989;2023-09-29;34
990;2023-09-26;22
991;2023-09-22;33
992;2023-09-19;24
993;2023-09-15;31
994;2023-09-12;13
995;2023-09-08;30
996;2023-09-05;38
997;2023-09-01;36
998;2023-08-29;26
999;2023-08-25;37
1000;2023-08-22;38
1001;2023-08-18;40
1002;2023-08-15;31
1003;2023-08-11;29
1004;2023-08-08;44
1005;2023-08-04;32
1006;2023-08-01;30
1007;2023-07-28;29
1008;2023-07-25;43
1009;2023-07-21;28
1010;2023-07-18;29
1011;2023-07-14;39
1012;2023-07-11;31
1013;2023-07-07;34
1014;2023-07-04;23
1015;2023-06-30;35
1016;2023-06-27;34
1017;2023-06-23;33
1018;2023-06-20;32
1019;2023-06-16;41
1020;2023-06-13;24
1021;2023-06-09;37
1022;2023-06-06;31
1023;2023-06-02;29
1024;2023-05-30;25
1025;2023-05-26;21
1026;2023-05-23;23
1027;2023-05-19;42
1028;2023-05-16;28
1029;2023-05-12;28
1030;2023-05-09;35
1031;2023-05-05;25
1032;2023-05-02;32
1033;2023-04-28;35
1034;2023-04-25;37
1035;2023-04-21;33
1036;2023-04-18;26
1037;2023-04-14;34
1038;2023-04-11;31
1039;2023-04-07;44
1040;2023-04-04;36
1041;2023-03-31;36
1042;2023-03-28;21
1043;2023-03-24;32
1044;2023-03-21;32
1045;2023-03-17;25
1046;2023-03-14;27
1047;2023-03-10;38
1048;2023-03-07;31
1049;2023-03-03;42
1050;2023-02-28;35
1051;2023-02-24;35
1052;2023-02-21;35
1053;2023-02-17;39
1054;2023-02-14;31
1055;2023-02-10;28
1056;2023-02-07;37
1057;2023-02-03;25
1058;2023-01-31;40
1059;2023-01-27;29
1060;2023-01-24;35
1061;2023-01-20;30
1062;2023-01-17;16
1063;2023-01-13;35
1064;2023-01-10;34
1065;2023-01-06;35
1066;2025-01-17;34
1067;2025-01-14;44
1068;2025-01-10;28
1069;2025-01-07;35
1070;2025-01-03;37
1071;2024-12-31;20
1072;2024-12-27;37
1073;2024-12-24;34
1074;2024-12-20;29
1075;2024-12-17;45
1076;2024-12-13;33
1077;2024-12-10;40
1078;2024-12-06;38
1079;2024-12-03;32
1080;2024-11-29;39
1081;2024-11-26;41
1082;2024-11-22;42
1083;2024-11-19;44
1084;2024-11-15;32
1085;2024-11-12;36
1086;2024-11-08;41
1087;2024-11-05;32
1088;2024-11-01;34
1089;2024-10-29;39
1090;2024-10-25;33
1091;2024-10-22;33
1092;2024-10-18;30
1093;2024-10-15;32
1094;2024-10-11;48
1095;2024-10-08;27
1096;2024-10-04;45
1097;2024-10-01;38
1098;2024-09-27;36
1099;2024-09-24;43
1100;2024-09-20;36
1101;2024-09-17;29
1102;2024-09-13;30
1103;2024-09-10;33
1104;2024-09-06;28
1105;2024-09-03;39
1106;2024-08-30;29
1107;2024-08-27;46
1108;2024-08-23;37
1109;2024-08-20;38
1110;2024-08-16;40
1111;2024-08-13;45
1112;2024-08-09;41
1113;2024-08-06;46
1114;2024-08-02;39
1115;2024-07-30;45
1116;2024-07-26;38
1117;2024-07-23;35
1118;2024-07-19;23
1119;2024-07-16;40
1120;2024-07-12;41
1121;2024-07-09;45
1122;2024-07-05;27
1123;2024-07-02;23
1124;2024-06-28;23
1125;2024-06-25;44
1126;2024-06-21;46
1127;2024-06-18;44
1128;2024-06-14;39
1129;2024-06-11;47
1130;2024-06-07;33
1131;2024-06-04;34
1132;2024-05-31;28
1133;2024-05-28;32
1134;2024-05-24;39
1135;2024-05-21;40
1136;2024-05-17;45
1137;2024-05-14;32
1138;2024-05-10;30
1139;2024-05-07;47
1140;2024-05-03;34
1141;2024-04-30;31
1142;2024-04-26;40
1143;2024-04-23;38
1144;2024-04-19;39
1145;2024-04-16;36
1146;2024-04-12;44
1147;2024-04-09;46
1148;2024-04-05;35
1149;2024-04-02;43
1150;2024-03-29;42
1151;2024-03-26;42
1152;2024-03-22;37
1153;2024-03-19;40
1154;2024-03-15;45
1155;2024-03-12;24
1156;2024-03-08;33
1157;2024-03-05;43
1158;2024-03-01;46
1159;2024-02-27;40
1160;2024-02-23;41
1161;2024-02-20;40
1162;2024-02-16;44
1163;2024-02-13;36
1164;2024-02-09;41
1165;2024-02-06;44
1166;2024-02-02;32
1167;2024-01-30;27
1168;2024-01-26;26
1169;2024-01-23;48
1170;2024-01-19;36
1171;2024-01-16;43
1172;2024-01-12;34
1173;2024-01-09;26
1174;2024-01-05;45
1175;2024-01-02;37
1176;2023-12-29;36
1177;2023-12-26;45
1178;2023-12-22;33
1179;2023-12-19;35
1180;2023-12-15;21
1181;2023-12-12;30
1182;2023-12-08;32
1183;2023-12-05;43
1184;2023-12-01;44
1185;2023-11-28;34
1186;2023-11-24;37
1187;2023-11-21;38
1188;2023-11-17;33
1189;2023-11-14;47
1190;2023-11-10;45
1191;2023-11-07;31
1192;2023-11-03;24
1193;2023-10-31;40
1194;2023-10-27;34
1195;2023-10-24;27
1196;2023-10-20;46
1197;2023-10-17;19
1198;2023-10-13;31
1199;2023-10-10;41
1200;2023-10-06;27
1201;2023-10-03;34
1202;2023-09-29;44
1203;2023-09-26;25
1204;2023-09-22;39
1205;2023-09-19;30
1206;2023-09-15;35
1207;2023-09-12;32
1208;2023-09-08;31
1209;2023-09-05;45
1210;2023-09-01;37
1211;2023-08-29;28
1212;2023-08-25;38
1213;2023-08-22;42
1214;2023-08-18;42
1215;2023-08-15;48
1216;2023-08-11;31
1217;2023-08-08;46
1218;2023-08-04;44
1219;2023-08-01;43
1220;2023-07-28;41
1221;2023-07-25;44
1222;2023-07-21;40
1223;2023-07-18;40
1224;2023-07-14;44
1225;2023-07-11;40
1226;2023-07-07;35
1227;2023-07-04;32
1228;2023-06-30;42
1229;2023-06-27;35
1230;2023-06-23;40
1231;2023-06-20;43
1232;2023-06-16;47
1233;2023-06-13;44
1234;2023-06-09;42
1235;2023-06-06;32
1236;2023-06-02;43
1237;2023-05-30;29
1238;2023-05-26;30
1239;2023-05-23;24
1240;2023-05-19;44
1241;2023-05-16;46
1242;2023-05-12;29
1243;2023-05-09;40
1244;2023-05-05;30
1245;2023-05-02;35
1246;2023-04-28;39
1247;2023-04-25;38
1248;2023-04-21;42
1249;2023-04-18;30
